Serving HTTP on 0.0.0.0 port 8000 (http://0.0.0.0:8000/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [30/May/2020 18:53:56] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:53:57] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:57] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:55:06] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:55:06] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:55:18] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:55:18] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:55:20] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:55:20] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:55:28] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:55:28] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:55:50] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:55:50] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:55:53] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:55:53] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:33] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:33] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:56:46] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:46] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:46] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:56:46] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:47] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:47] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:49] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:49] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:54] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:54] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:56:59] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:59] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:56:59] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:56:59] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:04] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:04] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:57:04] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:04] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:05] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:05] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:11] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:11] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:57:18] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
